Lat,Lon,peed_kmh,Gear,RPM,Throttle,Brake,Lap,FuelLevel_l,AirTemp_C
,,28.68871021270752,1,2078.83740234375,1.0,0.0,3,23.80047607421875,24.89202880859375
,,30.170482635498047,1,2192.88720703125,1.0,0.0,3,23.80004119873047,24.89206886291504
,,31.683646774291994,1,2288.357177734375,0.9960474967956543,0.0,3,23.799589157104492,24.892107009887695
,,33.168679046630864,1,2408.727294921875,0.9960474967956543,0.0,3,23.79911231994629,24.892147064208984
,,34.68112907409668,1,2508.07568359375,0.9960474967956543,0.0,3,23.798620223999023,24.892187118530273
,,36.17349128723145,1,2620.853759765625,0.9960474967956543,0.0,3,23.798105239868164,24.892227172851562
,,37.679600143432616,1,2728.16162109375,0.9960474967956543,0.0,3,23.797571182250977,24.89226531982422
,,39.1954044342041,1,2831.8369140625,0.9960474967956543,0.0,3,23.797012329101562,24.892305374145508
,,40.70033912658692,1,2943.288818359375,0.9960474967956543,0.0,3,23.79643440246582,24.892345428466797
,,42.20323448181153,1,3063.91748046875,1.0,0.0,3,23.79583740234375,24.892383575439453
,,43.73668212890625,1,3153.8564453125,1.0,0.0,3,23.79521942138672,24.892423629760742
,,45.219716262817386,1,3278.25927734375,1.0,0.0,3,23.794584274291992,24.89246368408203
,,46.69584274291992,1,3374.962890625,1.0,0.0,3,23.793943405151367,24.89250373840332
,,48.108574676513676,1,3489.736083984375,1.0,0.0,3,23.793296813964844,24.892541885375977
,,49.42981109619141,1,3484.904296875,1.0,0.0,3,23.79265022277832,24.892581939697266
,,49.86343116760254,1,3509.292724609375,1.0,0.0,3,23.79200553894043,24.892621994018555
,,49.85939025878906,1,3511.462646484375,1.0,0.0,3,23.791358947753906,24.89266014099121
,,49.88875122070313,1,3511.475830078125,1.0,0.0,3,23.790712356567383,24.8927001953125
,,49.903764724731445,1,3511.44970703125,1.0,0.0,3,23.790067672729492,24.89274024963379
,,49.90273818969727,1,3513.509521484375,1.0,0.0,3,23.78942108154297,24.892780303955078
,,49.58466682434082,1,3532.243896484375,1.0,0.0,3,23.788774490356445,24.892818450927734
,,49.331631088256835,1,3515.322998046875,1.0,0.0,3,23.78801918029785,24.892864227294922
,,49.184191131591795,1,3513.08837890625,1.0,0.0,3,23.78737449645996,24.89290428161621
,,49.13515090942383,1,3511.43603515625,1.0,0.0,3,23.786727905273438,24.8929443359375
,,49.1378116607666,1,3511.461181640625,1.0,0.0,3,23.786081314086914,24.89298439025879
,,49.15005111694336,1,3511.443603515625,1.0,0.0,3,23.785436630249023,24.893022537231445
,,49.16504058837891,1,3511.44384765625,1.0,0.0,3,23.7847900390625,24.893062591552734
,,49.202253341674805,1,3511.44873046875,1.0,0.0,3,23.784143447875977,24.893102645874023
,,49.21413230895996,1,3511.45556640625,1.0,0.0,3,23.783498764038086,24.89314079284668
,,49.20353736877441,1,3511.431640625,1.0,0.0,3,23.782852172851562,24.89318084716797
,,49.20676460266113,1,3511.4384765625,1.0,0.0,3,23.78220558166504,24.893220901489258
,,49.214300537109374,1,3511.429443359375,1.0,0.0,3,23.78156089782715,24.893260955810547
,,49.23949699401856,1,3701.825439453125,1.0,0.0,3,23.780908584594727,24.893299102783203
,,50.96909523010254,1,3561.508056640625,1.0,0.0,3,23.780179977416992,24.893339157104492
,,52.07597808837891,1,3885.8720703125,1.0,0.0,3,23.779508590698242,24.89337921142578
,,53.75968437194825,1,3812.223388671875,1.0,0.0,3,23.77878761291504,24.893417358398438
,,55.05662384033203,1,4049.286376953125,1.0,0.0,3,23.778038024902344,24.893457412719727
,,56.70549659729004,1,4062.414794921875,1.0,0.0,3,23.777250289916992,24.893497467041016
,,58.1759994506836,1,4221.8486328125,1.0,0.0,3,23.77643585205078,24.893535614013672
,,59.71648178100586,1,4316.10986328125,1.0,0.0,3,23.775604248046875,24.89357566833496
,,61.24270248413086,1,4441.970703125,1.0,0.0,3,23.774744033813477,24.89361572265625
,,62.811440277099614,1,4534.06298828125,1.0,0.0,3,23.773866653442383,24.89365577697754
,,64.60274734497071,1,4678.39697265625,1.0,0.0,3,23.772811889648438,24.893701553344727
,,66.16771545410157,1,4800.07861328125,1.0,0.0,3,23.771881103515625,24.893741607666016
,,67.75447082519531,1,4896.4677734375,1.0,0.0,3,23.770933151245117,24.893779754638672
,,69.29242630004883,1,5014.93798828125,1.0,0.0,3,23.769973754882812,24.89381980895996
,,70.8175895690918,1,5133.9951171875,1.0,0.0,3,23.769004821777344,24.89385986328125
,,72.33361358642578,1,5229.23291015625,1.0,0.0,3,23.768033981323242,24.893898010253906
,,73.79976654052734,1,5340.22021484375,1.0,0.0,3,23.76704978942871,24.893938064575195
,,75.24886322021484,1,5461.00927734375,0.9881424903869629,0.0,3,23.76605796813965,24.893978118896484
,,76.69440307617188,1,5551.427734375,0.9604743719100952,0.0,3,23.765060424804688,24.89401626586914
,,78.0849838256836,1,5686.4755859375,0.9525692462921143,0.0,3,23.764055252075195,24.89405632019043
,,79.51729888916016,1,5790.25341796875,0.948616623878479,0.0,3,23.763044357299805,24.89409637451172
,,80.95450973510742,1,5876.68310546875,0.948616623878479,0.0,3,23.76202392578125,24.894136428833008
,,82.33823089599609,1,6008.2763671875,0.948616623878479,0.0,3,23.760988235473633,24.894174575805664
,,83.78521270751953,1,6054.61767578125,0.948616623878479,0.0,3,23.75994873046875,24.894214630126953
,,85.10993041992188,1,6187.103515625,0.948616623878479,0.0,3,23.75889778137207,24.894254684448242
,,86.4542106628418,1,6289.1455078125,0.948616623878479,0.0,3,23.757841110229492,24.8942928314209
,,87.79384231567383,1,6371.93408203125,0.948616623878479,0.0,3,23.75678062438965,24.894332885742188
,,89.09447937011718,1,6449.66845703125,0.948616623878479,0.0,3,23.75571632385254,24.894372940063477
,,90.30478820800782,1,6608.17041015625,0.9604743123054504,0.0,3,23.754638671875,24.894412994384766
,,91.64957656860352,1,6657.29296875,0.9683794975280762,0.0,3,23.75355339050293,24.894451141357422
,,92.89307098388672,1,6753.07177734375,0.9841897487640381,0.0,3,23.752464294433594,24.89449119567871
