Driver,Tomaz Nunes
Vehicle,mx5 mx52016
Venue,charlotte 2018 2019 roval
Session,Practice
Session Date,02/08/2025
Session Time,13:07:56
Sample Rate,360,Hz
Session Duration,4.25,s

AirTemp,AirDensity,LapBestNLapLap,LFwearL,Alt,MemSoftPageFaultSec,LFtempM,LFpressure,RFodometer,AirPressure,Brake,Clutch,BrakeABSactive,TrackTempCrew,BrakeABScutPct,BrakeRaw,ClutchRaw,LFwearR,CarDistAhead,LRTiresAvailable,CarDistBehind,PlayerTrackSurfaceMaterial,ChanAvgLatency,RRTiresAvailable,LRTiresUsed,RearTireSetsAvailable,ChanClockSkew,CpuUsageFG,ChanLatency,LapDist,LapDeltaToSessionBestLap,ChanPartnerQuality,SteeringWheelAngleMax,LRcoldPressure,ChanQuality,SteeringWheelLimiter,LFtempL,LapDeltaToBestLap_OK,CpuUsageBG,LFTiresUsed,IsOnTrack,LRtempR,FastRepairAvailable,P2P_Count,DriverMarker,IsOnTrackCar,Engine0_RPM,dpFuelAddKg,LapBestNLapTime,EngineWarnings,EnterExitReset,FastRepairUsed,FogLevel,LFbrakeLinePress,FrameRate,LFtempCL,SessionFlags,FrontTireSetsAvailable,Gear,LFshockDefl,FrontTireSetsUsed,FuelLevel,LRpressure,RFcoldPressure,FuelLevelPct,RRcoldPressure,LFtempCR,FuelPress,FuelUsePerHour,GpuUsage,HandbrakeRaw,LRtempCM,LFTiresAvailable,LFcoldPressure,RFtempCR,ManualBoost,LFodometer,LFrideHeight,LFshockVel,LFspeed,LFtempCM,LFtempR,RightTireSetsUsed,LFwearM,LRbrakeLinePress,dpLRTireColdPress,RRpressure,LRodometer,LRrideHeight,YawRate,LRshockDefl,LRshockVel,LRspeed,LRtempCL,LRtempCR,TrackWetness,LRtempL,LapDeltaToBestLap,LRtempM,LRwearL,LRwearM,SteeringWheelPctTorque,LRwearR,Lap,TireRR_RumblePitch,LapBestLap,LapBestLapTime,PitOptRepairLeft,LapCompleted,LapCurrentLapTime,LapDeltaToSessionBestLap_OK,LapDeltaToBestLap_DD,LapDeltaToOptimalLap,LapDeltaToOptimalLap_DD,LapDeltaToOptimalLap_OK,LapDeltaToSessionBestLap_DD,WaterLevel,LapDeltaToSessionLastlLap,LapDeltaToSessionLastlLap_DD,Voltage,LapDeltaToSessionLastlLap_OK,LapDeltaToSessionOptimalLap,dpFuelAutoFillActive,PlayerCarPosition,PlayerCarClassPosition,PitSvRFP,LapDeltaToSessionOptimalLap_DD,LapDeltaToSessionOptimalLap_OK,LapDistPct,SteeringWheelPctTorqueSignStops,RRshockVel,LapLasNLapSeq,LapLastLapTime,LapLastNLapTime,Roll,Lat,LatAccel,LeftTireSetsAvailable,RRtempM,LeftTireSetsUsed,SessionTime,PitRepairLeft,Lon,PlayerCarMyIncidentCount,LongAccel,ManifoldPress,ManualNoBoost,dpRRTireColdPress,MemPageFaultSec,OilLevel,OilPress,OilTemp,dcTriggerWindshieldWipers,SessionTimeOfDay,OnPitRoad,ShiftGrindRPM,P2P_Status,SteeringWheelUseLinear,PaceMode,PitSvFlags,PitSvLRP,PitSvFuel,PitSvLFP,RightTireSetsAvailable,PitSvRRP,PitSvTireCompound,Pitch,dpRRTireChange,PitchRate,PitsOpen,PlayerCarTeamIncidentCount,PitstopActive,PlayerCarClass,TireSetsAvailable,PlayerCarDriverIncidentCount,PlayerCarDryTireSetLimit,PlayerCarIdx,PlayerCarPowerAdjust,PlayerCarInPitStall,RFshockDefl,PlayerCarPitSvStatus,PlayerCarTowTime,PlayerCarWeightPenalty,PlayerFastRepairsUsed,SteeringWheelPctTorqueSign,PlayerIncidents,PlayerTireCompound,dpFastRepair,PlayerTrackSurface,RFwearR,Precipitation,PushToPass,PushToTalk,RFTiresAvailable,RFTiresUsed,RFbrakeLinePress,RFpressure,RFrideHeight,RFshockVel,RFspeed,RFtempCL,RFtempCM,RFtempL,RFtempM,RFtempR,RFwearL,RFwearM,RPM,RRTiresUsed,RRbrakeLinePress,RRodometer,RRrideHeight,RRshockDefl,RRspeed,RRtempCL,RRtempCM,WindVel,RRtempCR,RRtempL,RRtempR,RRwearL,dpLRTireChange,RRwearM,RRwearR,RearTireSetsUsed,RelativeHumidity,RollRate,dpFuelFill,SteeringWheelAngle,SessionJokerLapsRemain,SessionLapsRemain,SessionLapsRemainEx,SessionLapsTotal,SessionNum,SessionOnJokerLap,SessionState,SessionTick,SessionTimeRemain,SessionTimeTotal,SessionUniqueID,ShiftIndicatorPct,ShiftPowerPct,Shifter,Skies,SolarAltitude,SolarAzimuth,Speed,SteeringWheelMaxForceNm,SteeringWheelPctDamper,SteeringWheelPctIntensity,SteeringWheelPctSmoothing,SteeringWheelTorque,SteeringWheelTorque_ST,Throttle,ThrottleRaw,TireLF_RumblePitch,TireLR_RumblePitch,TireRF_RumblePitch,TireSetsUsed,TrackTemp,VelocityX,VelocityY,VelocityZ,VertAccel,WaterTemp,WeatherDeclaredWet,WindDir,Yaw,YawNorth,dcPitSpeedLimiterToggle,dcStarter,dcToggleWindshieldWipers,dpFuelAutoFillEnabled,dpLFTireChange,dpLFTireColdPress,dpRFTireChange,dpRFTireColdPress,dpWindshieldTearoff
30.832,1.14425,0,99.3127,206.248,0,36.783,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,47.8128,0.2,242.787,0,100,17.2786,206.843,99.874,0,36.7792,0,16.2333,1,1,36.7827,0,0,0,1,290.288,44.9867,0,20,1,0,0,96.2268,71.342,42.9419,268763136,1,0,0.139011,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,87.9475,0,45.8949,1,206.843,38.5048,0,0,0.116244,-0.00049622,0.00889317,43.4166,36.7834,1,99.3006,50.8689,206.843,206.843,0,0.120215,0.00117178,0.145021,0.00257403,0.000273347,43.4596,46.5959,1,36.78,0,36.7827,99.1916,98.773,3.41688,98.7563,2,0,-1,-1,0,1,235.466,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74666,-1.13008,-0.0018468,0,-1,0,0.0111005,35.3507252589295,0.0312521,1,36.7838,1,1076.72774115623,0,-80.6852869704116,6,0.0125026,1.0039,0,206.843,0,6.4,1.14165,77.0007,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.010327,0,-0.00032249,1,6,0,74,1,6,0,0,0,1,0.139004,0,0,0,0,-3.41688,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116944,0.000172785,0.00919442,41.2626,38.9742,36.7826,36.7826,36.7815,99.7083,99.9531,318.356,1,50.8689,0,0.116792,0.150086,0.000314157,44.7811,42.5195,0.940076,38.8502,36.7838,36.7815,99.1525,0,99.3217,99.9278,1,32.7078,0.00538229,0,-2.66951,0,32767,32767,32767,0,0,4,41138,2523.28892551043,3600,1,100,0,0,2,1.16087,2.32579,0.0109018,18.4382,0,50,0,-0.630011,0.0108956,0,0,0,0,0,1,45,0.000303355,0.0108964,-0.000659113,0.997286,76.9998,0,4.85279,0.000361424,3.42149,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7829,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,47.8623,0.2,242.787,0,100,17.2786,206.843,99.8556,0,36.7791,0,16.2166,1,1,36.7826,0,0,0,1,308.911,44.9867,0,20,1,0,0,96.2268,71.3304,42.9419,268763136,1,0,0.13901,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,87.9759,0,45.8949,1,206.843,38.5048,0,0,0.116246,-0.000995427,0.00972831,43.4166,36.7832,1,99.3006,50.8689,206.843,206.843,0,0.120216,0.00106648,0.145031,0.00195368,0.00022834,43.4596,46.5959,1,36.7799,0,36.7826,99.1916,98.773,4.22007,98.7563,2,0,-1,-1,0,1,235.469,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74666,-1.39574,-0.000983282,0,-1,0,0.0111071,35.3507252589295,0.0300447,1,36.7836,1,1076.73051893401,0,-80.6852869704116,6,0.0123856,1.0039,0,206.843,0,6.4,1.16169,77.0007,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103279,0,-0.000348241,1,6,0,74,1,6,0,0,0,1,0.139004,0,0,0,0,-4.22007,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.11694,0.000706627,0.0102004,41.2626,38.9742,36.7824,36.7824,36.7813,99.7083,99.9531,322.945,1,50.8689,0,0.116786,0.150078,0.000341073,44.7811,42.5195,0.940091,38.8502,36.7836,36.7813,99.1525,0,99.3217,99.9278,1,32.7078,0.00870928,0,-2.66186,0,32767,32767,32767,0,0,4,41138,2523.28614773266,3600,1,100,0,0,2,1.16087,2.32579,0.0117072,18.4382,0,50,0,-0.778105,-0.0376371,0,0,0,0,0,1,45,0.000376367,0.0117005,-0.000800445,0.997244,76.9998,0,4.85283,0.000364663,3.42148,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7827,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,47.9118,0.2,242.787,0,100,17.2786,206.843,99.8371,0,36.7789,0,16.2,1,1,36.7824,0,0,0,1,327.534,44.9867,0,20,1,0,0,96.2268,71.3187,42.9419,268763136,1,0,0.139008,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.0043,0,45.8949,1,206.843,38.5048,0,0,0.116248,-0.00149463,0.0105635,43.4166,36.7831,1,99.3006,50.8689,206.843,206.843,0,0.120218,0.00096119,0.145041,0.00133333,0.000183333,43.4596,46.5959,1,36.7797,0,36.7824,99.1916,98.773,5.02326,98.7563,2,0,-1,-1,0,1,235.471,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74667,-1.6614,-0.000119768,0,-1,0,0.0111137,35.3507252589295,0.0288373,1,36.7834,1,1076.73329671179,0,-80.6852869704116,6,0.0122686,1.0039,0,206.843,0,6.4,1.18172,77.0007,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103288,0,-0.000373993,1,6,0,74,1,6,0,0,0,1,0.139005,0,0,0,0,-5.02326,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116937,0.00124047,0.0112064,41.2626,38.9742,36.7823,36.7823,36.7811,99.7083,99.9531,327.534,1,50.8689,0,0.116781,0.150069,0.000367989,44.7811,42.5195,0.940105,38.8502,36.7835,36.7812,99.1525,0,99.3217,99.9278,1,32.7078,0.0120363,0,-2.6542,0,32767,32767,32767,0,0,4,41139,2523.28336995488,3600,1,100,0,0,2,1.16087,2.32579,0.0125126,18.4382,0,50,0,-0.926198,-0.829619,0,0,0,0,0,1,45,0.00044938,0.0125046,-0.000941776,0.997203,76.9998,0,4.85286,0.000367903,3.42148,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7826,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,47.9671,0.2,242.787,0,100,17.2786,206.843,99.8186,0,36.7787,0,16.2,1,1,36.7822,0,0,0,1,341.702,44.9867,0,20,1,0,0,96.2268,71.3102,42.9419,268763136,1,0,0.139007,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.0102,0,45.8949,1,206.843,38.5048,0,0,0.116257,-0.00129108,0.0109373,43.4166,36.7829,1,99.3006,50.8689,206.843,206.843,0,0.120227,0.00108701,0.145039,0.000741011,0.000172821,43.4596,46.5959,1,36.7795,0,36.7822,99.1916,98.773,5.9682,98.7563,2,0,-1,-1,0,1,235.474,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74667,-1.97476,0.000513161,0,-1,0,0.0111376,35.3507252589295,0.0223754,1,36.7833,1,1076.73607448957,0,-80.6852869704116,6,0.0120206,1.0039,0,206.843,0,6.4,1.20734,77.0007,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103298,0,-0.000365112,1,6,0,74,1,6,0,0,0,1,0.139006,0,0,0,0,-5.9682,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116925,0.00110138,0.0116834,41.2626,38.9742,36.7821,36.7821,36.781,99.7083,99.9531,341.702,1,50.8689,0,0.116766,0.150075,0.000326611,44.7811,42.5195,0.940119,38.8502,36.7833,36.781,99.1525,0,99.3217,99.9278,1,32.7078,0.0101621,0,-2.64461,0,32767,32767,32767,0,0,4,41139,2523.2805921771,3600,1,100,0,0,2,1.16087,2.32579,0.0122282,18.4382,0,50,0,-1.10043,-1.00302,0,0,0,0,0,1,45,0.000479832,0.0122184,-0.000841076,0.998578,76.9997,0,4.8529,0.000371216,3.42148,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7824,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,48.0225,0.2,242.787,0,100,17.2786,206.843,99.8002,0,36.7786,0,16.2,1,1,36.7821,0,0,0,1,355.871,44.9867,0,20,1,0,0,96.2268,71.3017,42.9419,268763136,1,0,0.139006,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.0161,0,45.8949,1,206.843,38.5048,0,0,0.116266,-0.00108752,0.0113112,43.4166,36.7828,1,99.3006,50.8689,206.843,206.843,0,0.120237,0.00121282,0.145037,0.000148694,0.000162309,43.4596,46.5959,1,36.7794,0,36.7821,99.1916,98.773,6.91314,98.7563,2,0,-1,-1,0,1,235.477,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74667,-2.28812,0.00114609,0,-1,0,0.0111615,35.3507252589295,0.0159134,1,36.7831,1,1076.73885226735,0,-80.6852869704116,6,0.0117727,1.0039,0,206.843,0,6.4,1.23295,77.0007,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103308,0,-0.000356231,1,6,0,74,1,6,0,0,0,1,0.139007,0,0,0,0,-6.91314,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116913,0.000962296,0.0121605,41.2626,38.9742,36.782,36.782,36.7808,99.7083,99.9531,355.871,1,50.8689,0,0.11675,0.150082,0.000285232,44.7811,42.5195,0.940133,38.8502,36.7831,36.7808,99.1525,0,99.3217,99.9278,1,32.7078,0.00828789,0,-2.63502,0,32767,32767,32767,0,0,4,41139,2523.27781439932,3600,1,100,0,0,2,1.16087,2.32579,0.0119438,18.4382,0,50,0,-1.27466,-0.898707,0,0,0,0,0,1,45,0.000510284,0.0119322,-0.000740376,0.999953,76.9997,0,4.85294,0.000374528,3.42147,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7823,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,48.0778,0.2,242.787,0,100,17.2786,206.843,99.7818,0,36.7784,0,16.2,1,1,36.7819,0,0,0,1,370.04,44.9867,0,20,1,0,0,96.2268,71.2931,42.9419,268763136,1,0,0.139005,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.0221,0,45.8949,1,206.843,38.5048,0,0,0.116275,-0.00088396,0.0116851,43.4166,36.7826,1,99.3006,50.8689,206.843,206.843,0,0.120247,0.00133864,0.145034,-0.000443622,0.000151797,43.4596,46.5959,1,36.7792,0,36.7819,99.1916,98.773,7.85808,98.7563,2,0,-1,-1,0,1,235.48,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74667,-2.60149,0.00177902,0,-1,0,0.0111854,35.3507252589295,0.0094514,1,36.7829,1,1076.74163004512,0,-80.6852869704116,6,0.0115248,1.0039,0,206.843,0,6.4,1.25857,77.0008,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103319,0,-0.00034735,1,6,0,74,1,6,0,0,0,1,0.139007,0,0,0,0,-7.85808,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116902,0.000823209,0.0126375,41.2626,38.9742,36.7818,36.7818,36.7807,99.7083,99.9531,370.039,1,50.8689,0,0.116735,0.150088,0.000243853,44.7811,42.5195,0.940147,38.8502,36.783,36.7807,99.1525,0,99.3217,99.9278,1,32.7078,0.0064137,0,-2.62543,0,32767,32767,32767,0,0,4,41139,2523.27503662154,3600,1,100,0,0,2,1.16087,2.32579,0.0116594,18.4382,0,50,0,-1.44889,-0.81704,0,0,0,0,0,1,45,0.000540736,0.0116461,-0.000639676,1.00133,76.9997,0,4.85297,0.000377841,3.42147,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7821,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,48.1331,0.2,242.787,0,100,17.2786,206.843,99.7633,0,36.7782,0,16.2,1,1,36.7817,0,0,0,1,384.208,44.9867,0,20,1,0,0,96.2268,71.2846,42.9419,268763136,1,0,0.139004,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.028,0,45.8949,1,206.843,38.5048,0,0,0.116284,-0.000680402,0.0120589,43.4166,36.7825,1,99.3006,50.8689,206.843,206.843,0,0.120256,0.00146446,0.145032,-0.00103594,0.000141285,43.4596,46.5959,1,36.779,0,36.7817,99.1916,98.773,8.80302,98.7563,2,0,-1,-1,0,1,235.482,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74667,-2.91485,0.00241195,0,-1,0,0.0112092,35.3507252589295,0.00298943,1,36.7828,1,1076.7444078229,0,-80.6852869704116,6,0.0112769,1.0039,0,206.843,0,6.4,1.28418,77.0008,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103329,0,-0.00033847,1,6,0,74,1,6,0,0,0,1,0.139008,0,0,0,0,-8.80302,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.11689,0.000684122,0.0131146,41.2626,38.9742,36.7817,36.7817,36.7805,99.7083,99.9531,384.208,1,50.8689,0,0.11672,0.150094,0.000202475,44.7811,42.5195,0.940161,38.8502,36.7828,36.7805,99.1525,0,99.3217,99.9278,1,32.7078,0.00453951,0,-2.61584,0,32767,32767,32767,0,0,4,41139,2523.27225884377,3600,1,100,0,0,2,1.16087,2.32579,0.0113749,18.4382,0,50,0,-1.62312,-0.821604,0,0,0,0,0,1,45,0.000571188,0.0113599,-0.000538976,1.0027,76.9997,0,4.85301,0.000381153,3.42147,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.782,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,48.1885,0.2,242.787,0,100,17.2786,206.843,99.7449,0,36.778,0,16.2,1,1,36.7816,0,0,0,1,398.377,44.9867,0,20,1,0,0,96.2268,71.2761,42.9419,268763136,1,0,0.139003,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.034,0,45.8949,1,206.843,38.5048,0,0,0.116293,-0.000476843,0.0124328,43.4166,36.7823,1,99.3006,50.8689,206.843,206.843,0,0.120266,0.00159027,0.14503,-0.00162826,0.000130773,43.4596,46.5959,1,36.7789,0,36.7816,99.1916,98.773,9.74796,98.7563,2,0,-1,-1,0,1,235.485,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74667,-3.22821,0.00304488,0,-1,0,0.0112331,35.3507252589295,-0.00347255,1,36.7826,1,1076.74718560068,0,-80.6852869704116,6,0.0110289,1.0039,0,206.843,0,6.4,1.3098,77.0008,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103339,0,-0.000329589,1,6,0,74,1,6,0,0,0,1,0.139009,0,0,0,0,-9.74796,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116878,0.000545036,0.0135916,41.2626,38.9742,36.7815,36.7815,36.7803,99.7083,99.9531,398.376,1,50.8689,0,0.116705,0.1501,0.000161096,44.7811,42.5195,0.940175,38.8502,36.7826,36.7803,99.1525,0,99.3217,99.9278,1,32.7078,0.00266532,0,-2.60624,0,32767,32767,32767,0,0,4,41139,2523.26948106599,3600,1,100,0,0,2,1.16087,2.32579,0.0110905,18.4382,0,50,0,-1.79735,-0.926198,0,0,0,0,0,1,45,0.000601639,0.0110737,-0.000438276,1.00408,76.9997,0,4.85305,0.000384466,3.42146,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7818,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183171,1,1,1,0,48.2438,0.2,242.787,0,100,17.2786,206.843,99.7265,0,36.7779,0,16.2,1,1,36.7814,0,0,0,1,412.545,44.9867,0,20,1,0,0,96.2268,71.2675,42.9419,268763136,1,0,0.139002,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.0399,0,45.8949,1,206.843,38.5048,0,0,0.116302,-0.000273285,0.0128067,43.4166,36.7822,1,99.3006,50.8689,206.843,206.843,0,0.120275,0.00171609,0.145028,-0.00222057,0.000120261,43.4596,46.5959,1,36.7787,0,36.7814,99.1916,98.773,10.6929,98.7563,2,0,-1,-1,0,1,235.488,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74668,-3.54157,0.00367781,0,-1,0,0.011257,35.3507252589295,-0.00993453,1,36.7824,1,1076.74996337846,0,-80.6852869704116,6,0.010781,1.0039,0,206.843,0,6.4,1.33541,77.0008,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.010335,0,-0.000320708,1,6,0,74,1,6,0,0,0,1,0.13901,0,0,0,0,-10.6929,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116867,0.000405949,0.0140687,41.2626,38.9742,36.7814,36.7814,36.7802,99.7083,99.9531,412.545,1,50.8689,0,0.11669,0.150107,0.000119717,44.7811,42.5195,0.940189,38.8502,36.7825,36.7802,99.1525,0,99.3217,99.9278,1,32.7078,0.000791133,0,-2.59665,0,32767,32767,32767,0,0,4,41140,2523.26670328821,3600,1,100,0,0,2,1.16087,2.32579,0.0108061,18.4382,0,50,0,-1.97158,-1.43685,0,0,0,0,0,1,45,0.000632091,0.0107876,-0.000337575,1.00545,76.9997,0,4.85308,0.000387778,3.42146,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7817,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183186,1,1,1,0,48.3339,0.2,242.787,0,100,17.2786,206.843,99.7634,0,36.7777,0,16.1833,1,1,36.7812,0,0,0,1,408.322,44.9867,0,20,1,0,0,96.2268,71.2573,42.9419,268763136,1,0,0.139,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.0681,0,45.8949,1,206.843,38.5048,0,0,0.116298,-0.000403987,0.0134434,43.4166,36.7821,1,99.3006,50.8689,206.843,206.843,0,0.12027,0.00195544,0.145022,-0.00205177,0.000317602,43.4596,46.5959,1,36.7785,0,36.7812,99.1916,98.773,11.841,98.7563,2,0,-1,-1,0,1,235.491,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74668,-3.92136,0.00344952,0,-1,0,0.0112472,35.3507252589295,-0.00846493,1,36.7823,1,1076.75274115623,0,-80.6852869704116,6,0.0103177,1.0039,0,206.843,0,6.4,1.35478,77.0008,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103357,0,-0.000284393,1,6,0,74,1,6,0,0,0,1,0.139011,0,0,0,0,-11.841,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116871,0.000357279,0.0146299,41.2626,38.9742,36.7813,36.7813,36.78,99.7083,99.9531,408.322,1,50.8689,0,0.116694,0.150116,0.000350388,44.7811,42.5195,0.940203,38.8502,36.7823,36.78,99.1525,0,99.3217,99.9278,1,32.7078,-0.00012053,0,-2.58458,0,32767,32767,32767,0,0,4,41140,2523.26392551043,3600,1,100,0,0,2,1.16087,2.32579,0.0103903,18.4382,0,50,0,-2.18327,-1.65374,0,0,0,0,0,1,45,0.000597175,0.010373,-0.00028152,1.00458,76.9997,0,4.85312,0.00039429,3.42145,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.248,0,36.7815,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.183202,1,1,1,0,48.4239,0.2,242.787,0,100,17.2786,206.843,99.8003,0,36.7775,0,16.1666,1,1,36.7811,0,0,0,1,404.099,44.9867,0,20,1,0,0,96.2268,71.247,42.9419,268763136,1,0,0.138997,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,88.0963,0,45.8949,1,206.843,38.5048,0,0,0.116294,-0.000534689,0.0140801,43.4166,36.7819,1,99.3006,50.8689,206.843,206.843,0,0.120264,0.00219479,0.145017,-0.00188296,0.000514944,43.4596,46.5959,1,36.7784,0,36.7811,99.1916,98.773,12.9891,98.7563,2,0,-1,-1,0,1,235.494,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74668,-4.30114,0.00322124,0,-1,0,0.0112373,35.3507252589295,-0.00699533,1,36.7821,1,1076.75551893401,0,-80.6852869704116,6,0.00985435,1.0039,0,206.843,0,6.4,1.37415,77.0009,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0103364,0,-0.000248077,1,6,0,74,1,6,0,0,0,1,0.139013,0,0,0,0,-12.9891,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.116876,0.000308609,0.0151911,41.2626,38.9742,36.7811,36.7811,36.7799,99.7083,99.9531,404.098,1,50.8689,0,0.116698,0.150125,0.000581059,44.7811,42.5195,0.940216,38.8502,36.7821,36.7798,99.1525,0,99.3217,99.9278,1,32.7078,-0.00103219,0,-2.57251,0,32767,32767,32767,0,0,4,41140,2523.26114773265,3600,1,100,0,0,2,1.16088,2.32579,0.00997443,18.4382,0,50,0,-2.39496,-1.69589,0,0,0,0,0,1,45,0.000562259,0.00995851,-0.000225464,1.00371,76.9997,0,4.85316,0.000400801,3.42145,0,0,0,0,0,206.843,0,206.843,0
